age,gender,education,department,salary_level,tenure_months,last_promotion_months,avg_monthly_hours,num_trainings,satisfaction_level,performance_score,work_accident,distance_from_home_km,attrition_prob,attrition
21,Female,Bachelors,Sales,Low,126,58,170.90915599703382,2,0.18138832186071474,3,0,6.6,0.9544555939085732,1
56,Male,Bachelors,Sales,Medium,114,13,171.76046299882688,2,0.313554478478284,4,0,3.9,0.5965594932835265,1
48,Female,Bachelors,R&D,Medium,96,6,151.5712769807157,8,0.16534488721660334,2,0,11.7,0.7645117408870978,1
31,Female,PhD,HR,Low,102,35,130.30958564378233,2,0.16384438404690882,2,0,4.1,0.744385580883726,1
51,Female,HighSchool,R&D,Medium,4,2,149.29171642432826,6,0.030800989582531635,4,0,2.3,0.5887381608125096,1
54,Female,Masters,Sales,Low,117,40,179.89989036617578,0,0.7446942073184871,4,0,11.1,0.5313139777136859,0
21,Male,Bachelors,R&D,Low,76,52,151.84306610711872,7,0.3021417773056385,4,0,1.1,0.6976147468096301,1
24,Male,Bachelors,HR,High,192,53,160.45040180406295,3,0.6110707691618683,1,0,18.9,0.8490651978022763,1
47,Male,HighSchool,Sales,Medium,151,46,153.3286838780544,1,0.6944960139397929,5,0,3.2,0.42123590397392496,0
60,Male,Masters,R&D,Medium,170,46,166.30766621034212,1,0.6711239401385336,3,0,7.1,0.6993471566192465,1
20,Female,Masters,HR,Medium,64,15,133.6630737342019,3,0.9307295686923136,5,0,3.8,0.5307721695649013,0
47,Female,Bachelors,R&D,Medium,11,54,155.95497793919802,6,0.7197728865292945,3,0,10.2,0.7390903141849182,1
25,Female,Bachelors,R&D,Medium,92,45,181.92556170931368,8,0.615912560502419,4,0,5.9,0.9658616147842979,1
46,Male,Bachelors,Finance,Low,119,4,141.6585831910048,8,0.1323389599746161,4,0,5.7,0.8863781320697521,0
45,Male,Bachelors,Sales,Low,104,35,154.5038561724898,8,0.02124906963830142,1,0,2.1,0.8931823222581936,0
23,Male,Bachelors,Sales,Low,30,25,181.05856044120756,0,0.7251717315750331,4,0,8.0,0.3845673952682741,0
47,Female,Bachelors,Sales,High,49,9,174.9340300953062,7,0.8674484503741627,1,0,0.8,0.7011086772470136,0
56,Male,Masters,HR,Medium,175,18,169.0477545169173,8,0.5987986472395099,2,0,11.0,0.5283599132486596,0
55,Female,Masters,IT,Low,216,56,167.77704111141875,6,0.9906908197718073,4,0,12.9,0.4018161857157872,0
21,Female,HighSchool,R&D,Low,236,29,167.46039872854334,4,0.8879978418425531,4,0,3.7,0.39491790799204174,0
30,Female,Masters,IT,High,122,9,155.39066551560066,8,0.9388392391312533,5,1,0.1,0.11569426926476062,0
29,Male,Bachelors,HR,Low,148,48,182.04247602729424,0,0.7308236943277426,4,0,18.9,0.6962818845140457,1
38,Male,Masters,Sales,Medium,145,14,150.6294374297835,0,0.9635705277317416,5,0,0.1,0.22978021040183264,0
25,Female,Bachelors,Sales,Medium,91,29,140.11422339621924,0,0.6004538797684027,1,0,5.6,0.734907842919438,1
55,Female,HighSchool,R&D,High,79,7,132.32176642289838,7,0.46882249245520036,5,0,3.9,0.8944641644241447,1
51,Male,Masters,R&D,Low,18,2,147.6672833772979,0,0.04578791337624377,3,0,8.5,0.8783449527064449,1
53,Female,HighSchool,R&D,Medium,9,58,147.4124783755781,0,0.9218178235656357,3,0,8.8,0.8817005892745109,1
28,Female,Masters,R&D,Low,80,40,145.77222380465986,5,0.39480986052110967,4,0,1.6,0.7335655451630912,1
20,Male,Masters,R&D,High,88,36,136.48780560406925,5,0.09699766099648055,4,1,10.9,0.7384680405332229,1
57,Male,Bachelors,R&D,Low,126,0,167.48052570592094,2,0.7123586637596809,4,0,1.5,0.12132367680284922,1
31,Male,Bachelors,R&D,Medium,233,36,141.07034951275736,8,0.3330160012547344,4,0,9.3,0.9108332998415521,1
46,Male,Bachelors,HR,Medium,211,5,170.96910241404564,4,0.5438136451627672,4,0,2.0,0.3622014449374599,1
57,Male,Bachelors,Finance,High,47,9,174.42009747695542,6,0.9964584481826154,4,0,0.4,0.4688722194233355,1
21,Female,HighSchool,R&D,Low,123,43,211.4600250041636,7,0.6548865659329295,3,0,4.4,0.2853564155050441,1
20,Male,Masters,Finance,Low,134,30,150.9079858465005,6,0.025015160215038357,1,0,2.6,0.8488012878941581,1
20,Female,Bachelors,R&D,Medium,236,49,156.8064671451886,4,0.0556705259228687,4,0,1.1,0.8577939238923107,1
26,Female,Bachelors,R&D,Low,97,21,145.07338421787682,5,0.579683329049093,4,0,2.9,0.5634716162805988,0
22,Male,HighSchool,Finance,Low,89,19,136.56889773032998,1,0.05079419425763432,4,0,5.1,0.657654587399062,1
53,Male,PhD,IT,Low,182,49,151.5950320147657,6,0.0062772176183176764,4,0,4.3,0.9141540187481474,1
44,Female,Masters,IT,High,1,34,144.47991531423511,8,0.3212386338564047,4,1,19.3,0.8441267072895855,1
60,Other,Bachelors,Sales,Medium,23,54,136.31935880874562,6,0.05672641931458189,2,0,0.3,0.5944620425233891,1
52,Female,Bachelors,Sales,Medium,151,32,164.73341119255707,2,0.8569961000103218,4,0,3.2,0.6530950722497217,1
59,Male,Masters,HR,High,80,11,138.5595721170845,9,0.3730448825186251,5,0,1.4,0.7687071783311252,0
29,Male,Bachelors,Finance,Medium,53,3,171.31767428175237,7,0.4799212282598475,2,0,3.0,0.8469445465482794,1
31,Male,PhD,R&D,Low,198,13,177.11662985059812,9,0.7588323728893321,4,0,10.0,0.5997834037213197,0
54,Female,Masters,Sales,Low,59,32,142.7055522814428,6,0.33104336661233313,4,0,13.7,0.778298396012761,1
30,Female,Masters,R&D,Medium,7,39,187.97027506956195,6,0.3226344308516699,4,0,0.5,0.8769280530908705,1
22,Female,HighSchool,Sales,Medium,5,0,168.02377348170123,8,0.268610786392413,4,0,7.9,0.6715458025883118,1
47,Female,Masters,Sales,Low,218,16,158.54232515355346,8,0.9763520454285908,3,0,8.6,0.7963925878447291,1
52,Male,PhD,R&D,High,128,49,124.42725309249822,4,0.20957002508216482,4,0,6.0,0.9620603849053965,1
59,Female,Bachelors,Sales,Low,4,23,125.73620839649907,6,0.6841653034603202,2,1,1.4,0.32112866214608504,0
58,Male,Masters,HR,Low,60,44,191.45329431535424,9,0.644821290156994,1,0,7.8,0.8610911451268863,1
24,Female,Bachelors,R&D,Medium,79,22,186.39277707742235,7,0.4614213979260142,1,0,1.6,0.6825526575287263,0
51,Female,PhD,R&D,High,238,17,191.9925293199462,1,0.7622211629364097,5,0,4.6,0.09197633851088544,0
54,Female,Bachelors,R&D,Low,129,41,197.1456772391265,9,0.1803514825639171,5,0,7.5,0.9267744679881929,1
48,Male,HighSchool,IT,Low,200,15,187.4942059093407,5,0.0792240713493334,1,0,0.6,0.867329066207279,0
53,Female,Bachelors,R&D,Medium,108,39,164.76760877436882,1,0.6389521168738882,3,0,3.3,0.8469207679278639,1
54,Female,HighSchool,Finance,High,173,11,171.19614981840272,7,0.26092563440218486,4,0,8.5,0.8217784129851612,0
38,Male,Bachelors,R&D,Low,9,45,146.31345130330502,9,0.8744147178893812,4,0,8.5,0.6504524429443769,0
21,Male,Masters,R&D,Low,85,57,164.77197183387622,8,0.5707726611961191,3,0,23.7,0.9281248112485448,1
38,Female,Bachelors,IT,High,110,54,174.9121595424699,1,0.18438527885576161,3,0,0.9,0.5704248075555711,1
28,Male,PhD,Sales,Medium,18,50,175.29656839509067,6,0.2848261428375408,4,0,24.5,0.8182583450051971,0
24,Male,HighSchool,Sales,Low,64,0,157.49098501585323,1,0.5970903066553759,1,0,1.4,0.8778841857132741,1
25,Male,Bachelors,IT,Low,160,50,119.4076330534973,6,0.9317985669620672,4,0,7.3,0.7299719655250727,1
48,Male,PhD,R&D,Medium,164,37,129.73508221409145,4,0.3818262662689671,5,0,0.3,0.6632379438065211,1
40,Male,Bachelors,Sales,Low,6,27,169.52004973298838,9,0.05969693540562038,5,0,14.1,0.9376187523246778,1
42,Female,Masters,IT,Low,64,48,149.89276201201932,0,0.6897153202008325,4,0,5.2,0.5001393582816507,0
50,Male,PhD,Sales,Low,106,48,173.3043747827447,4,0.5563814061878122,4,0,0.4,0.9379153672061513,1
42,Female,Bachelors,R&D,High,66,56,135.65539856348647,7,0.7541425348385065,4,0,16.3,0.7191157939574316,1
45,Male,Masters,HR,Medium,13,35,187.23172140197377,5,0.5015280952396748,5,0,6.6,0.760798630285655,1
23,Male,HighSchool,HR,Medium,10,42,141.24758707937724,4,0.3986697659933448,4,0,3.3,0.7863635264413179,1
54,Male,Bachelors,R&D,Low,134,17,189.53039764469878,6,0.43018810487402814,5,0,7.4,0.8279177121098419,1
38,Female,Bachelors,Sales,Low,88,40,128.96993755412223,2,0.8118883566577091,4,0,3.4,0.7379899859022692,0
26,Female,Masters,Finance,High,134,25,172.066876324738,2,0.3898342875282761,4,0,0.0,0.6272464526621764,1
53,Female,Bachelors,Finance,Medium,169,38,141.3705777518478,3,0.4640485148304553,4,0,2.0,0.8106299203162929,1
50,Male,Bachelors,Sales,Low,127,24,159.82267356272177,3,0.2503843008864648,4,0,6.7,0.9622598419842772,1
22,Male,Masters,R&D,Medium,134,10,181.5268098403886,2,0.01419240124093446,3,0,12.5,0.937636851587357,1
27,Male,HighSchool,R&D,Low,171,21,178.03538314053716,6,0.21165221097863707,5,0,5.0,0.7514663958981264,1
20,Female,PhD,Sales,Low,44,20,143.5380010973087,3,0.807131807311275,5,0,10.1,0.4362094823168691,1
31,Male,HighSchool,Finance,Low,55,14,147.74864940224433,3,0.9153659122501072,4,0,2.1,0.5107621975769441,1
24,Other,Bachelors,IT,High,174,6,128.5445453385165,1,0.7416466678425647,4,0,5.2,0.708275015517626,1
49,Female,Bachelors,R&D,Medium,58,23,124.16030292810565,9,0.4372321332834672,3,0,1.6,0.7249762851657983,1
41,Female,Bachelors,IT,Low,209,30,143.32282403352366,1,0.6800104605093262,4,0,0.4,0.2591992928302738,1
60,Female,Bachelors,Finance,Low,100,35,142.90545751086546,5,0.12382280662613188,3,0,1.1,0.7594476205827181,1
50,Male,Masters,HR,High,20,36,129.8740865073807,9,0.09202840725580652,3,0,5.1,0.6170739462338002,1
45,Female,Masters,IT,Low,168,11,155.89402602248762,6,0.18766657220204497,4,0,2.8,0.877272752930441,1
40,Male,HighSchool,R&D,Low,102,8,159.35182998478186,9,0.6040164438843217,1,0,5.2,0.3975302981433616,0
22,Female,HighSchool,IT,High,28,8,159.7343359142633,1,0.4203478660155634,3,0,5.7,0.8308804989084545,1
22,Female,HighSchool,Sales,High,51,40,144.02046291414547,4,0.18296588231714694,3,0,5.2,0.9562010791550878,1
45,Male,Bachelors,R&D,Low,212,41,148.41864003884325,9,0.5456584720830885,4,0,2.0,0.8732335455409299,1
20,Female,HighSchool,R&D,Low,110,30,153.66376899185286,0,0.9115868577257064,4,0,0.9,0.15507934758694433,1
21,Male,Bachelors,Sales,Medium,61,31,176.3409719490182,9,0.5512904963438751,4,0,18.1,0.5344295775471091,0
28,Male,Masters,HR,Low,130,38,146.46440366095337,1,0.5175659327284081,2,0,1.3,0.7564428574948467,0
56,Female,Masters,R&D,Medium,31,21,126.42594835429777,6,0.3549946074363153,4,1,0.1,0.4609666320416082,1
38,Male,Masters,R&D,Medium,94,44,153.5767071879696,8,0.012361616127152253,1,0,3.4,0.7594378647934159,1
49,Female,HighSchool,R&D,Medium,144,54,151.27608425669032,2,0.24590095152062041,5,0,4.1,0.6208741910693543,0
36,Female,Bachelors,Sales,Low,229,14,127.698679685615,8,0.3301629474422162,5,0,1.5,0.719836618346325,1
27,Female,HighSchool,Sales,Medium,66,27,152.014257327532,5,0.45436200037575425,5,0,14.1,0.6136556715721571,1
35,Male,Bachelors,Sales,High,198,18,142.30181185823764,6,0.9222055181040176,4,0,15.0,0.24594266780722063,1
23,Male,Bachelors,IT,Medium,98,19,158.44200837110014,0,0.3005742850205527,5,0,5.1,0.8107009539648058,0
51,Other,Masters,HR,Low,214,23,168.3960958264002,0,0.3130402720630333,4,0,9.4,0.25864902069364404,0
27,Male,Bachelors,R&D,High,15,12,149.26866180817663,0,0.3209950709755912,3,0,0.1,0.264726681481869,0
35,Female,Bachelors,R&D,Low,33,20,170.22122894649866,3,0.21417861791701598,5,0,5.2,0.7108336892944953,1
60,Male,Bachelors,R&D,Low,112,19,153.87796818194866,3,0.4327043777245704,1,0,0.3,0.6655079937644858,0
44,Male,PhD,Sales,Low,189,48,154.70956436202025,6,0.7476365200785036,4,0,20.1,0.564210490264836,1
38,Female,HighSchool,Sales,Low,73,16,153.8171552375015,2,0.734963344502191,5,0,6.1,0.5659851166760678,0
42,Female,Masters,R&D,Low,29,5,156.1214148340576,4,0.003964889909246816,3,0,6.3,0.8396211407516577,1
52,Female,Bachelors,Sales,Medium,41,52,132.4699714142866,9,0.7684751355521473,3,0,0.2,0.8708590513221642,1
30,Female,HighSchool,Finance,Low,70,54,123.41890615633152,9,0.39308176563857944,2,0,8.4,0.6313492846974683,1
46,Male,Masters,Sales,Low,93,53,182.35891640656683,7,0.019510855584822573,4,0,3.7,0.9194347555783624,1
55,Male,HighSchool,R&D,High,138,10,164.23120707655758,5,0.9909590839405511,4,0,1.1,0.23000470760638614,0
43,Male,Masters,R&D,Low,185,24,149.14745387802623,7,0.8738000599498975,4,0,14.4,0.4919723572204091,0
38,Female,HighSchool,HR,Medium,31,17,181.26517929253998,7,0.3576001357049847,3,0,1.4,0.6691333629149415,1
25,Male,Bachelors,IT,High,183,15,217.28805649293204,7,0.6820522418261418,4,0,1.9,0.7092295523184998,1
30,Female,Bachelors,R&D,Low,236,55,129.99886040030492,3,0.6377601068506784,5,0,16.9,0.782022603439488,1
58,Male,Masters,Sales,Low,87,7,159.2209622646347,3,0.9854349424587978,5,0,2.6,0.20145080743488797,1
42,Female,Masters,R&D,Low,50,36,173.3427726451254,5,0.18157227084850658,3,0,1.3,0.9694255462445797,1
32,Female,Bachelors,Sales,Medium,233,42,127.39662236543029,9,0.21312522303598436,4,0,0.3,0.8424144990615424,1
37,Female,Bachelors,Sales,Low,218,4,129.46802232617017,6,0.6700409574128636,5,0,0.2,0.4544138119893019,1
43,Male,HighSchool,R&D,High,31,52,179.05584851326086,5,0.07513868769411636,4,0,11.4,0.9133058324536278,1
42,Other,Bachelors,Sales,Medium,202,13,158.91571351476327,9,0.8209017692573428,5,0,0.8,0.27434124356332007,0
48,Male,Bachelors,Sales,Medium,205,24,146.12630756893685,2,0.21407630670604694,4,0,5.5,0.7362187876489488,1
30,Male,HighSchool,R&D,High,73,32,127.18612666890775,7,0.7670353426717688,3,0,2.6,0.26301543739456357,0
46,Male,PhD,R&D,Low,234,52,166.52582184338596,6,0.15358575143841202,4,0,1.2,0.9381837540436954,1
38,Male,Bachelors,IT,Medium,46,59,131.96985159324063,2,0.7403036875882171,4,0,1.8,0.6305602802385598,0
58,Female,HighSchool,Sales,Medium,137,14,139.6210626980084,5,0.08029604271634172,3,0,1.0,0.7890511656253115,1
26,Male,Masters,R&D,Medium,169,24,140.8853259021561,5,0.10410161127289941,2,0,7.3,0.8671939093792715,0
26,Male,Bachelors,HR,Medium,15,36,153.22272828682583,6,0.04851288061687564,5,0,0.1,0.5289397327271083,1
38,Female,Masters,Finance,Low,220,24,137.97796603750118,9,0.6595681105772887,4,0,22.9,0.7835294509534517,1
40,Female,HighSchool,R&D,Medium,221,4,141.00213946526142,2,0.165530831824934,1,0,1.7,0.5985744038539964,0
48,Female,Bachelors,R&D,Medium,91,46,178.89968570025354,4,0.36347170841289556,4,0,5.3,0.9499886313150732,1
36,Female,Bachelors,R&D,Medium,105,33,163.35769213592175,5,0.8887741426648639,4,0,5.3,0.5122036444545361,0
57,Male,Bachelors,R&D,High,89,7,160.30755947631405,0,0.31726320746727077,4,1,4.6,0.2952359012124837,0
39,Female,Masters,Sales,Medium,42,38,168.72396348935297,0,0.16447553616001498,4,0,11.3,0.9799416693874755,1
25,Male,Bachelors,R&D,High,212,54,138.81985086505188,4,0.6696575236154766,5,0,0.6,0.6721473631174567,1
24,Male,Bachelors,Sales,Low,214,38,167.2694110930028,8,0.15888014786640137,5,0,9.4,0.7281931815928879,1
59,Male,HighSchool,R&D,Low,138,28,168.53629001663535,3,0.7289697911865298,2,0,10.1,0.8112176037332821,0
25,Female,Bachelors,R&D,Low,103,46,139.52655124293526,6,0.4452401952195435,4,0,2.4,0.9020167985468424,1
58,Male,Bachelors,Sales,Low,162,16,171.93392350077627,7,0.9342804593905624,1,0,0.5,0.05307465456281353,0
31,Female,Masters,Sales,Medium,120,5,164.71373565915565,6,0.23221456043959166,4,0,1.7,0.7410964010902935,1
23,Male,Bachelors,R&D,Low,181,29,165.24648895840122,5,0.4865177625526441,4,0,8.7,0.7948546969536717,1
32,Male,HighSchool,Finance,Medium,137,16,193.32473753195018,5,0.8512702784046525,4,0,1.2,0.46571751656651794,1
45,Male,Bachelors,HR,High,42,29,162.44717820286974,5,0.648948295298647,4,0,2.0,0.20512776289840545,0
37,Male,Bachelors,R&D,Medium,217,41,141.53175614846103,9,0.2048593278647609,2,0,4.6,0.7950868447871609,1
52,Male,Bachelors,R&D,Low,103,50,162.60607685192315,3,0.07073110028652552,5,0,0.2,0.6371542432231215,1
45,Female,Masters,IT,High,121,35,160.2654505350258,0,0.5610518059824791,4,0,2.1,0.6811876221796925,1
36,Female,Masters,R&D,Medium,159,36,137.82528535553362,8,0.5688808293007415,5,0,2.3,0.4933336607509614,1
46,Male,Bachelors,R&D,Medium,213,56,119.52053114637499,4,0.21467261597950238,2,0,1.5,0.833953149446025,1
59,Female,Bachelors,Sales,Low,101,54,158.69700405428802,9,0.7908092329093512,4,0,0.5,0.64880960521263,0
36,Male,HighSchool,Sales,Medium,41,47,178.86228727462122,6,0.2362994153817516,4,0,5.2,0.8456711374794221,0
26,Male,Masters,Sales,Low,26,54,179.05064939370777,5,0.9720591498104778,5,0,11.6,0.5009778550082297,1
36,Male,Bachelors,Finance,Low,148,28,165.65032554598585,6,0.7115645577634958,2,0,0.6,0.7532262409282877,1
54,Female,Bachelors,IT,Low,101,46,191.40090329256475,3,0.6057029005882918,4,0,3.9,0.801561729049863,1
28,Male,PhD,Sales,Medium,126,32,163.4900887317725,7,0.6550764715202451,2,1,1.7,0.8994839790206371,1
58,Female,Bachelors,HR,Low,203,36,156.05600192494705,3,0.0065334221457817865,3,0,3.1,0.9411157495002267,1
44,Male,Masters,Finance,Low,78,39,164.08149557960212,9,0.36084100968790855,4,0,1.3,0.9028800253506488,0
44,Female,Bachelors,Finance,Medium,155,4,145.33940160513328,5,0.8667973427246339,3,0,2.6,0.630024689848006,1
32,Male,Bachelors,R&D,Low,51,0,134.65440682965357,4,0.9216175673465533,3,0,5.9,0.5086185322598032,0
57,Female,HighSchool,Sales,Low,167,57,140.4256166538516,2,0.19133790430891862,4,0,3.8,0.9132413837309178,1
21,Female,Bachelors,IT,High,17,21,150.41267101242573,7,0.898403954888834,5,0,0.2,0.40313083970562674,0
32,Male,Bachelors,Sales,High,50,3,177.32338897575877,4,0.37317282123176787,1,0,0.2,0.26168652705993245,0
37,Male,Bachelors,Sales,High,63,7,131.0587843456142,4,0.6959180780510644,3,0,6.4,0.6002723127521331,0
39,Female,Masters,Sales,Medium,45,2,140.51853379855206,1,0.875299781885542,4,0,2.4,0.6220323104686533,1
39,Other,Bachelors,R&D,Low,163,14,176.10586831618193,7,0.22231029265437485,5,0,16.1,0.874967878997069,0
26,Other,Bachelors,Sales,Low,95,43,152.8632536310891,0,0.13598778791485233,4,0,7.8,0.7199626680532908,0
29,Male,Bachelors,R&D,Low,67,49,156.01338214491346,4,0.4727228831716941,3,0,5.2,0.6766102815992998,0
23,Female,Bachelors,IT,High,65,3,152.50434391645405,7,0.6228896790649059,2,0,2.9,0.31893098040698337,1
43,Male,Masters,R&D,Low,175,32,198.65215555816494,4,0.5678542994011767,3,0,8.1,0.8814734549242089,1
34,Male,HighSchool,IT,Low,131,39,171.20591701215554,1,0.6798373380462703,4,0,5.1,0.8555080512642917,1
43,Female,PhD,IT,Medium,210,51,165.03909055784027,9,0.9187161076147471,3,0,8.2,0.15768088345233866,0
44,Female,HighSchool,HR,Medium,121,54,163.9490078865901,0,0.11462095738214029,4,0,12.0,0.7847672980942769,1
48,Female,Bachelors,R&D,Low,166,53,168.18953135744215,6,0.9635516120160554,3,0,8.0,0.6647522228976929,0
42,Female,Masters,Finance,High,220,43,196.964209991234,0,0.16078077261354073,3,0,3.9,0.8751732413422236,1
46,Male,HighSchool,R&D,Medium,193,48,152.5213895698001,6,0.9326348519938045,4,0,6.4,0.2875743710761419,0
44,Female,Bachelors,Sales,High,181,44,163.37425600491085,9,0.7585653113846254,4,0,3.0,0.49744080487927234,0
46,Male,HighSchool,IT,Low,137,45,160.5826183853067,5,0.8113473421590601,5,0,1.7,0.6700881237182132,1
45,Male,Masters,R&D,Low,209,54,178.06832330239743,0,0.8745511251632888,4,0,2.6,0.617392064304922,0
32,Male,Bachelors,IT,Low,227,9,194.0974785519869,0,0.11275875323895046,5,0,1.2,0.8791802888886808,1
30,Female,HighSchool,R&D,Low,29,5,148.23491425718464,2,0.6638729660633946,3,0,10.1,0.6307927727141638,1
52,Female,Bachelors,R&D,Low,183,16,169.06239566750966,3,0.3460157639359346,4,0,5.7,0.7972339359882002,0
34,Male,Bachelors,HR,Low,4,57,163.52431755079292,8,0.3802800427402696,4,0,0.2,0.6708577980274739,1
42,Female,PhD,R&D,Low,78,42,132.14545223287473,0,0.5261218636190249,4,0,6.4,0.7279218491289438,1
28,Other,HighSchool,R&D,Low,194,28,179.40316162396553,5,0.5988776192813959,3,0,5.9,0.7273248124003396,1
37,Female,Bachelors,Finance,Low,173,18,191.26813278766437,7,0.7026524373944041,2,0,0.5,0.7052317971517511,1
41,Female,Bachelors,R&D,Low,147,11,176.39413489941126,6,0.6105900972807647,4,1,7.2,0.6550849438524362,1
45,Male,Bachelors,Sales,Low,161,22,147.3580695920254,7,0.22693086605545953,4,0,11.0,0.675184638837531,1
41,Female,PhD,R&D,Low,38,57,132.8651665561838,6,0.3621179073114592,4,0,3.0,0.7255432883269823,1
34,Female,Bachelors,Sales,Low,180,56,172.8219155434426,0,0.8612969414342038,4,0,4.3,0.5803310159148173,1
59,Female,Masters,R&D,High,24,58,138.41136805912282,8,0.7139909976736797,4,0,1.6,0.4113523424216843,1
41,Female,Bachelors,Sales,Low,77,42,140.40396241225997,4,0.4599226794329738,3,0,4.2,0.3826637450111143,0
53,Male,Bachelors,Sales,Medium,21,35,164.18664617216737,4,0.23768822245711962,4,0,2.9,0.9338494934301445,1
50,Male,Bachelors,IT,Low,122,6,174.71676688019434,9,0.8321539100700525,4,0,2.6,0.46885359219269784,1
42,Female,Bachelors,Sales,Low,206,35,153.27707577882293,7,0.24951729667210343,2,1,5.1,0.928409560882867,1
56,Male,HighSchool,HR,Low,211,43,155.86688028828027,1,0.9041268625644855,3,0,1.3,0.2592240780650627,1
25,Male,HighSchool,R&D,Low,3,25,157.76190376945397,3,0.43983883969473025,3,0,6.8,0.8624092504068598,0
57,Female,PhD,Sales,Medium,234,47,141.67880394457907,3,0.6624894686928299,2,0,7.9,0.6304702719679719,1
54,Female,Masters,IT,High,50,35,152.39762290007297,9,0.22253886723085492,2,0,0.9,0.427161698032743,1
40,Female,Bachelors,Sales,Medium,87,54,127.65041006158327,1,0.1532904127546404,5,0,0.1,0.9445421882624464,1
50,Female,Bachelors,R&D,Low,68,6,174.70896666676038,4,0.23703270353285344,4,0,2.3,0.9359589351377497,1
